channel,offset_khz,db_rel_median
18,13.2322,-2.15502
18,13.2561,-2.14516
18,13.2799,-2.14308
18,13.3038,-2.1478
18,13.3276,-2.14491
18,13.3514,-2.14751
18,13.3753,-2.1487
18,13.3991,-2.14954
18,13.423,-2.14966
18,13.4468,-2.14858
18,13.4706,-2.15245
18,13.4945,-2.14836
18,13.5183,-2.14309
18,13.5422,-2.1483
18,13.566,-2.14893
18,13.5899,-2.14525
18,13.6137,-2.15205
18,13.6375,-2.15451
18,13.6614,-2.15092
18,13.6852,-2.15466
18,13.7091,-2.15644
18,13.7329,-2.15255
18,13.7568,-2.1523
18,13.7806,-2.15363
18,13.8044,-2.15632
18,13.8283,-2.15589
18,13.8521,-2.14913
18,13.876,-2.15871
18,13.8998,-2.16215
18,13.9236,-2.15562
18,13.9475,-2.15739
18,13.9713,-2.15393
18,13.9952,-2.16224
18,14.019,-2.16129
18,14.0429,-2.14997
18,14.0667,-2.16122
18,14.0905,-2.15538
18,14.1144,-2.16025
18,14.1382,-2.16363
18,14.1621,-2.15538
18,14.1859,-2.15798
18,14.2097,-2.16183
18,14.2336,-2.16498
18,14.2574,-2.15422
18,14.2813,-2.1589
18,14.3051,-2.16001
18,14.329,-2.16528
18,14.3528,-2.16076
18,14.3766,-2.15929
18,14.4005,-2.16177
18,14.4243,-2.169
18,14.4482,-2.16949
18,14.472,-2.15898
18,14.4958,-2.17008
18,14.5197,-2.16732
18,14.5435,-2.16605
18,14.5674,-2.1647
18,14.5912,-2.15857
18,14.6151,-2.17001
18,14.6389,-2.17643
18,14.6627,-2.1596
18,14.6866,-2.16444
18,14.7104,-2.15351
18,14.7343,-2.16764
18,14.7581,-2.16753
18,14.782,-2.17242
18,14.8058,-2.17164
18,14.8296,-2.1694
18,14.8535,-2.17326
18,14.8773,-2.16017
18,14.9012,-2.16871
18,14.925,-2.16859
18,14.9488,-2.17237
18,14.9727,-2.17283
18,14.9965,-2.16372
17,-14.9965,0.658695
17,-14.9727,0.647474
17,-14.9488,0.665505
17,-14.925,0.659517
17,-14.9012,0.655209
17,-14.8773,0.663304
17,-14.8535,0.65609
17,-14.8296,0.656205
17,-14.8058,0.669237
17,-14.782,0.662848
17,-14.7581,0.657606
17,-14.7343,0.66439
17,-14.7104,0.662742
17,-14.6866,0.660506
17,-14.6627,0.66035
17,-14.6389,0.669032
17,-14.6151,0.6652
17,-14.5912,0.668506
17,-14.5674,0.666387
17,-14.5435,0.656969
17,-14.5197,0.665131
17,-14.4958,0.655848
17,-14.472,0.660955
17,-14.4482,0.667008
17,-14.4243,0.66322
17,-14.4005,0.674035
17,-14.3766,0.658414
17,-14.3528,0.65838
17,-14.329,0.668395
17,-14.3051,0.658322
17,-14.2813,0.669594
17,-14.2574,0.665866
17,-14.2336,0.670968
17,-14.2097,0.662898
17,-14.1859,0.657873
17,-14.1621,0.66675
17,-14.1382,0.663755
17,-14.1144,0.664104
17,-14.0905,0.662815
17,-14.0667,0.662502
17,-14.0429,0.656831
17,-14.019,0.665504
17,-13.9952,0.667209
17,-13.9713,0.664625
17,-13.9475,0.674463
17,-13.9236,0.668433
17,-13.8998,0.656416
17,-13.876,0.661773
17,-13.8521,0.663696
17,-13.8283,0.654668
17,-13.8044,0.667059
17,-13.7806,0.663421
17,-13.7568,0.671229
17,-13.7329,0.673844
17,-13.7091,0.667082
17,-13.6852,0.666605
17,-13.6614,0.661623
17,-13.6375,0.666523
17,-13.6137,0.66897
17,-13.5899,0.662249
17,-13.566,0.666954
17,-13.5422,0.663123
17,-13.5183,0.666618
17,-13.4945,0.662866
17,-13.4706,0.665741
17,-13.4468,0.659723
17,-13.423,0.671772
17,-13.3991,0.668627
17,-13.3753,0.66346
17,-13.3514,0.668916
17,-13.3276,0.660615
17,-13.3038,0.665632
17,-13.2799,0.657579
17,-13.2561,0.664974
17,-13.2322,0.669826
17,-13.2084,0.67123
17,-13.1845,0.666343
17,-13.1607,0.674813
17,-13.1369,0.67034
17,-13.113,0.670222
17,-13.0892,0.657
17,-13.0653,0.66871
17,-13.0415,0.660935
17,-13.0177,0.670289
17,-12.9938,0.656225
17,-12.97,0.667323
17,-12.9461,0.667747
17,-12.9223,0.663335
17,-12.8984,0.669112
17,-12.8746,0.663184
17,-12.8508,0.663085
17,-12.8269,0.667355
17,-12.8031,0.661071
17,-12.7792,0.668049
17,-12.7554,0.67219
17,-12.7316,0.662693
17,-12.7077,0.662089
17,-12.6839,0.669953
17,-12.66,0.668689
17,-12.6362,0.66604
17,-12.6123,0.665592
17,-12.5885,0.666836
17,-12.5647,0.656316
17,-12.5408,0.672495
17,-12.517,0.670523
17,-12.4931,0.669478
17,-12.4693,0.676607
17,-12.4454,0.66847
17,-12.4216,0.674634
17,-12.3978,0.661122
17,-12.3739,0.662139
17,-12.3501,0.665654
17,-12.3262,0.662457
17,-12.3024,0.663185
17,-12.2786,0.668676
17,-12.2547,0.673207
17,-12.2309,0.680947
17,-12.207,0.667678
17,-12.1832,0.665381
17,-12.1593,0.660448
17,-12.1355,0.668767
17,-12.1117,0.666183
17,-12.0878,0.655086
17,-12.064,0.670309
17,-12.0401,0.666049
17,-12.0163,0.66452
17,-11.9925,0.653976
17,-11.9686,0.659912
17,-11.9448,0.662619
17,-11.9209,0.663771
17,-11.8971,0.671207
17,-11.8732,0.662777
17,-11.8494,0.662595
17,-11.8256,0.669607
17,-11.8017,0.673794
17,-11.7779,0.663627
17,-11.754,0.665916
17,-11.7302,0.669923
17,-11.7064,0.659956
17,-11.6825,0.663887
17,-11.6587,0.658746
17,-11.6348,0.669729
17,-11.611,0.671436
17,-11.5871,0.672982
17,-11.5633,0.677272
17,-11.5395,0.678397
17,-11.5156,0.676968
17,-11.4918,0.673324
17,-11.4679,0.666682
17,-11.4441,0.662431
17,-11.4202,0.673944
17,-11.3964,0.674787
17,-11.3726,0.663655
17,-11.3487,0.665094
17,-11.3249,0.673242
17,-11.301,0.663696
17,-11.2772,0.667269
17,-11.2534,0.674276
17,-11.2295,0.67543
17,-11.2057,0.666237
17,-11.1818,0.671127
17,-11.158,0.673445
17,-11.1341,0.672402
17,-11.1103,0.675837
17,-11.0865,0.672094
17,-11.0626,0.670464
17,-11.0388,0.667
17,-11.0149,0.665352
17,-10.9911,0.666987
17,-10.9673,0.677635
17,-10.9434,0.668092
17,-10.9196,0.679213
17,-10.8957,0.670746
17,-10.8719,0.669148
17,-10.848,0.674393
17,-10.8242,0.668737
17,-10.8004,0.675136
17,-10.7765,0.669122
17,-10.7527,0.667396
17,-10.7288,0.668869
17,-10.705,0.672237
17,-10.6812,0.66198
17,-10.6573,0.667444
17,-10.6335,0.6709
17,-10.6096,0.668787
17,-10.5858,0.685161
17,-10.5619,0.675999
17,-10.5381,0.681958
17,-10.5143,0.669192
17,-10.4904,0.668512
17,-10.4666,0.677545
17,-10.4427,0.666287
17,-10.4189,0.673052
17,-10.3951,0.669978
17,-10.3712,0.66556
17,-10.3474,0.67725
17,-10.3235,0.670547
17,-10.2997,0.682432
17,-10.2758,0.671395
17,-10.252,0.684783
17,-10.2282,0.709778
17,-10.2043,0.688213
17,-10.1805,0.689942
17,-10.1566,0.683964
17,-10.1328,0.683821
17,-10.1089,0.693848
17,-10.0851,0.692309
17,-10.0613,0.693125
17,-10.0374,0.684383
17,-10.0136,0.701574
17,-9.98974,0.676033
17,-9.9659,0.684542
17,-9.94205,0.684434
17,-9.91821,0.682044
17,-9.89437,0.687025
17,-9.87053,0.682157
17,-9.84669,0.687037
17,-9.82285,0.674165
17,-9.799,0.679832
17,-9.77516,0.682717
17,-9.75132,0.6764
17,-9.72748,0.672955
17,-9.70364,0.675219
17,-9.67979,0.670824
17,-9.65595,0.685955
17,-9.63211,0.675366
17,-9.60827,0.680016
17,-9.58443,0.674596
17,-9.56059,0.676906
17,-9.53674,0.677031
17,-9.5129,0.672564
17,-9.48906,0.677556
17,-9.46522,0.675
17,-9.44138,0.67765
17,-9.41753,0.677615
17,-9.39369,0.681927
17,-9.36985,0.6737
17,-9.34601,0.67853
17,-9.32217,0.673221
17,-9.29832,0.681057
17,-9.27448,0.673586
17,-9.25064,0.68943
17,-9.2268,0.676215
17,-9.20296,0.676557
17,-9.17912,0.677457
17,-9.15527,0.674943
17,-9.13143,0.683638
17,-9.10759,0.682312
17,-9.08375,0.672947
17,-9.05991,0.686313
17,-9.03606,0.691813
17,-9.01222,0.675627
17,-8.98838,0.678787
17,-8.96454,0.685712
17,-8.9407,0.69142
17,-8.91685,0.690919
17,-8.89301,0.690172
17,-8.86917,0.674367
17,-8.84533,0.683498
17,-8.82149,0.686871
17,-8.79765,0.696822
17,-8.7738,0.676736
17,-8.74996,0.686064
17,-8.72612,0.679979
17,-8.70228,0.681822
17,-8.67844,0.682131
17,-8.65459,0.682203
17,-8.63075,0.672738
17,-8.60691,0.683851
17,-8.58307,0.68102
17,-8.55923,0.686009
17,-8.53539,0.682159
17,-8.51154,0.686989
17,-8.4877,0.687435
17,-8.46386,0.677003
17,-8.44002,0.674788
17,-8.41618,0.685626
17,-8.39233,0.691273
17,-8.36849,0.682462
17,-8.34465,0.684161
17,-8.32081,0.688738
17,-8.29697,0.683855
17,-8.27312,0.684075
17,-8.24928,0.683832
17,-8.22544,0.689326
17,-8.2016,0.685554
17,-8.17776,0.691068
17,-8.15392,0.683139
17,-8.13007,0.692017
17,-8.10623,0.689524
17,-8.08239,0.675726
17,-8.05855,0.695156
17,-8.03471,0.699634
17,-8.01086,0.689443
17,-7.98702,0.688945
17,-7.96318,0.673903
17,-7.93934,0.689681
17,-7.9155,0.691383
17,-7.89165,0.688854
17,-7.86781,0.699438
17,-7.84397,0.684291
17,-7.82013,0.684988
17,-7.79629,0.682887
17,-7.77245,0.690824
17,-7.7486,0.694424
17,-7.72476,0.707677
17,-7.70092,0.684538
17,-7.67708,0.698185
17,-7.65324,0.689696
17,-7.62939,0.70327
17,-7.60555,0.690383
17,-7.58171,0.700954
17,-7.55787,0.71083
17,-7.53403,0.699945
17,-7.51019,0.699861
17,-7.48634,0.701109
17,-7.4625,0.690808
17,-7.43866,0.706817
17,-7.41482,0.7035
17,-7.39098,0.68899
17,-7.36713,0.694425
17,-7.34329,0.697459
17,-7.31945,0.700446
17,-7.29561,0.693706
17,-7.27177,0.683136
17,-7.24792,0.700065
17,-7.22408,0.698034
17,-7.20024,0.702914
17,-7.1764,0.695707
17,-7.15256,0.698206
17,-7.12872,0.706854
17,-7.10487,0.701006
17,-7.08103,0.690179
17,-7.05719,0.696503
17,-7.03335,0.706701
17,-7.00951,0.704396
17,-6.98566,0.704182
17,-6.96182,0.700121
17,-6.93798,0.70383
17,-6.91414,0.704675
17,-6.8903,0.693278
17,-6.86646,0.694837
17,-6.84261,0.702439
17,-6.81877,0.712968
17,-6.79493,0.699455
17,-6.77109,0.702532
17,-6.74725,0.702077
17,-6.7234,0.703495
17,-6.69956,0.693074
17,-6.67572,0.704381
17,-6.65188,0.692314
17,-6.62804,0.706855
17,-6.60419,0.706892
17,-6.58035,0.703572
17,-6.55651,0.707152
17,-6.53267,0.701628
17,-6.50883,0.708567
17,-6.48499,0.703036
17,-6.46114,0.703284
17,-6.4373,0.713835
17,-6.41346,0.719021
17,-6.38962,0.700382
17,-6.36578,0.711376
17,-6.34193,0.709344
17,-6.31809,0.717075
17,-6.29425,0.717645
17,-6.27041,0.705722
17,-6.24657,0.714897
17,-6.22272,0.715949
17,-6.19888,0.705252
17,-6.17504,0.697507
17,-6.1512,0.714365
17,-6.12736,0.714392
17,-6.10352,0.728694
17,-6.07967,0.71007
17,-6.05583,0.706533
17,-6.03199,0.710252
17,-6.00815,0.717605
17,-5.98431,0.714227
17,-5.96046,0.707429
17,-5.93662,0.720386
17,-5.91278,0.73369
17,-5.88894,0.735824
17,-5.8651,0.718071
17,-5.84126,0.719759
17,-5.81741,0.728494
17,-5.79357,0.723657
17,-5.76973,0.721988
17,-5.74589,0.724969
17,-5.72205,0.731583
17,-5.6982,0.731045
17,-5.67436,0.72674
17,-5.65052,0.728287
17,-5.62668,0.725165
17,-5.60284,0.722321
17,-5.57899,0.719385
17,-5.55515,0.732453
17,-5.53131,0.747198
17,-5.50747,0.736772
17,-5.48363,0.736001
17,-5.45979,0.731116
17,-5.43594,0.757413
17,-5.4121,0.756496
17,-5.38826,0.752727
17,-5.36442,0.755597
17,-5.34058,0.780119
17,-5.31673,0.781613
17,-5.29289,0.758402
17,-5.26905,0.759886
17,-5.24521,0.761045
17,-5.22137,0.772378
17,-5.19753,0.759117
17,-5.17368,0.764267
17,-5.14984,0.77468
17,-5.126,0.774407
17,-5.10216,0.771787
17,-5.07832,0.749585
17,-5.05447,0.762078
17,-5.03063,0.795383
17,-5.00679,0.789251
17,-4.98295,0.780537
17,-4.95911,0.791827
17,-4.93526,0.871694
17,-4.91142,0.854081
17,-4.88758,0.817985
17,-4.86374,0.805427
17,-4.8399,0.855784
17,-4.81606,0.876617
17,-4.79221,0.834206
17,-4.76837,0.836832
17,-4.74453,0.863016
17,-4.72069,0.89623
17,-4.69685,0.851283
17,-4.673,0.853016
17,-4.64916,0.844807
17,-4.62532,0.850089
17,-4.60148,0.865197
17,-4.57764,0.815736
17,-4.55379,0.916001
17,-4.52995,1.04676
17,-4.50611,1.00234
17,-4.48227,0.938727
17,-4.45843,0.984256
17,-4.43459,1.18463
17,-4.41074,1.12662
17,-4.3869,1.05957
17,-4.36306,1.0933
17,-4.33922,1.2681
17,-4.31538,1.34424
17,-4.29153,1.14566
17,-4.26769,1.14368
17,-4.24385,1.12352
17,-4.22001,1.21044
17,-4.19617,1.09898
17,-4.17233,1.11971
17,-4.14848,1.22804
17,-4.12464,1.34283
17,-4.1008,1.27936
17,-4.07696,1.17868
17,-4.05312,1.33436
17,-4.02927,1.58981
17,-4.00543,1.51216
17,-3.98159,1.3585
17,-3.95775,1.56122
17,-3.93391,2.20603
17,-3.91006,2.03275
17,-3.88622,1.68865
17,-3.86238,1.69571
17,-3.83854,1.87507
17,-3.8147,2.04435
17,-3.79086,1.7344
17,-3.76701,1.80553
17,-3.74317,1.70957
17,-3.71933,2.09052
17,-3.69549,1.59417
17,-3.67165,1.56398
17,-3.6478,1.5247
17,-3.62396,1.5891
17,-3.60012,1.56197
17,-3.57628,1.29252
17,-3.55244,1.56944
17,-3.52859,1.9753
17,-3.50475,1.81726
17,-3.48091,1.51615
17,-3.45707,1.5754
17,-3.43323,1.91029
17,-3.40939,1.76405
17,-3.38554,1.60574
17,-3.3617,1.6643
17,-3.33786,1.74913
17,-3.31402,2.09601
17,-3.29018,1.53993
17,-3.26633,1.54683
17,-3.24249,1.38607
17,-3.21865,1.66531
17,-3.19481,1.34668
17,-3.17097,1.28133
17,-3.14713,1.31064
17,-3.12328,1.44943
17,-3.09944,1.32368
17,-3.0756,1.1469
17,-3.05176,1.23532
17,-3.02792,1.36345
17,-3.00407,1.30541
17,-2.98023,1.16525
17,-2.95639,1.27404
17,-2.93255,1.58775
17,-2.90871,1.50203
17,-2.88486,1.29846
17,-2.86102,1.29317
17,-2.83718,1.30833
17,-2.81334,1.45449
17,-2.7895,1.26661
17,-2.76566,1.27756
17,-2.74181,1.20039
17,-2.71797,1.47307
17,-2.69413,1.14956
17,-2.67029,1.11661
17,-2.64645,1.10196
17,-2.6226,1.15004
17,-2.59876,1.10589
17,-2.57492,0.993978
17,-2.55108,1.15044
17,-2.52724,1.35123
17,-2.5034,1.26507
17,-2.47955,1.13099
17,-2.45571,1.17739
17,-2.43187,1.35135
17,-2.40803,1.28043
17,-2.38419,1.22301
17,-2.36034,1.26953
17,-2.3365,1.31555
17,-2.31266,1.49198
17,-2.28882,1.20243
17,-2.26498,1.19549
17,-2.24113,1.12666
17,-2.21729,1.28586
17,-2.19345,1.10947
17,-2.16961,1.10092
17,-2.14577,1.14442
17,-2.12193,1.25728
17,-2.09808,1.17927
17,-2.07424,1.09858
17,-2.0504,1.18279
17,-2.02656,1.29469
17,-2.00272,1.24253
17,-1.97887,1.16781
17,-1.95503,1.30876
17,-1.93119,1.58509
17,-1.90735,1.48873
17,-1.88351,1.32707
17,-1.85966,1.32038
17,-1.83582,1.35692
17,-1.81198,1.4772
17,-1.78814,1.325
17,-1.7643,1.38354
17,-1.74046,1.278
17,-1.71661,1.55296
17,-1.69277,1.25548
17,-1.66893,1.26861
17,-1.64509,1.2773
17,-1.62125,1.36128
17,-1.5974,1.28449
17,-1.57356,1.19474
17,-1.54972,1.50205
17,-1.52588,1.77044
17,-1.50204,1.6305
17,-1.4782,1.48902
17,-1.45435,1.60388
17,-1.43051,1.87513
17,-1.40667,1.74921
17,-1.38283,1.69266
17,-1.35899,1.77162
17,-1.33514,1.88033
17,-1.3113,2.11946
17,-1.28746,1.74341
17,-1.26362,1.74482
17,-1.23978,1.63035
17,-1.21593,1.91494
17,-1.19209,1.65317
17,-1.16825,1.7095
17,-1.14441,1.90514
17,-1.12057,2.13932
17,-1.09673,1.94925
17,-1.07288,1.87697
17,-1.04904,2.24758
17,-1.0252,2.50355
17,-1.00136,2.3785
17,-0.977516,2.29112
17,-0.953674,2.80303
17,-0.929832,3.54304
17,-0.905991,3.25881
17,-0.882149,2.89114
17,-0.858307,2.969
17,-0.834465,3.11582
17,-0.810623,3.40493
17,-0.786781,3.18056
17,-0.762939,3.42399
17,-0.739098,3.27479
17,-0.715256,4.07095
17,-0.691414,3.46825
17,-0.667572,3.66
17,-0.64373,4.04311
17,-0.619888,4.35862
17,-0.596046,4.26697
17,-0.572205,4.32583
17,-0.548363,6.59524
17,-0.524521,7.71671
17,-0.500679,7.1948
17,-0.476837,7.07398
17,-0.452995,8.40345
17,-0.429153,9.97313
17,-0.405312,9.8068
17,-0.38147,10.1405
17,-0.357628,11.5695
17,-0.333786,13.857
17,-0.309944,14.5671
17,-0.286102,15.7572
17,-0.26226,21.6146
17,-0.238419,29.2123
17,-0.214577,28.667
17,-0.190735,26.4339
17,-0.166893,25.0202
17,-0.143051,24.7505
17,-0.119209,23.8266
17,-0.0953674,24.2596
17,-0.0715256,25.8216
17,-0.0476837,24.9864
17,-0.0238419,26.4662
17,0,24.7984
17,0.0238419,22.5934
17,0.0476837,21.4609
17,0.0715256,21.4868
17,0.0953674,23.4435
17,0.119209,15.8091
17,0.143051,11.8602
17,0.166893,10.3082
17,0.190735,10.9005
17,0.214577,8.62096
17,0.238419,7.88048
17,0.26226,6.79208
17,0.286102,8.22251
17,0.309944,5.85332
17,0.333786,5.2874
17,0.357628,4.84835
17,0.38147,5.19303
17,0.405312,4.50131
17,0.429153,3.54587
17,0.452995,3.95217
17,0.476837,4.18956
17,0.500679,3.73375
17,0.524521,3.28709
17,0.548363,3.3485
17,0.572205,3.52693
17,0.596046,3.27192
17,0.619888,3.03902
17,0.64373,3.07869
17,0.667572,2.96603
17,0.691414,3.41808
17,0.715256,2.64375
17,0.739098,2.55363
17,0.762939,2.31133
17,0.786781,2.77764
17,0.810623,2.09451
17,0.834465,1.99961
17,0.858307,2.05701
17,0.882149,2.67243
17,0.905991,1.91986
17,0.929832,1.71256
17,0.953674,1.89738
17,0.977516,1.97336
17,1.00136,1.80185
17,1.0252,1.69941
17,1.04904,1.96835
17,1.07288,2.13784
17,1.09673,1.94519
17,1.12057,1.73589
17,1.14441,1.72353
17,1.16825,1.71445
17,1.19209,1.84613
17,1.21593,1.59362
17,1.23978,1.59931
17,1.26362,1.46463
17,1.28746,1.8534
17,1.3113,1.3793
17,1.33514,1.40089
17,1.35899,1.32199
17,1.38283,1.43247
17,1.40667,1.26341
17,1.43051,1.18786
17,1.45435,1.43689
17,1.4782,1.55341
17,1.50204,1.38506
17,1.52588,1.2913
17,1.54972,1.39016
17,1.57356,1.49815
17,1.5974,1.41276
17,1.62125,1.3368
17,1.64509,1.39235
17,1.66893,1.43892
17,1.69277,1.53415
17,1.71661,1.2918
17,1.74046,1.28409
17,1.7643,1.17098
17,1.78814,1.38885
17,1.81198,1.14679
17,1.83582,1.14434
17,1.85966,1.18111
17,1.88351,1.31714
17,1.90735,1.12716
17,1.93119,1.08818
17,1.95503,1.2215
17,1.97887,1.26284
17,2.00272,1.16429
17,2.02656,1.11925
17,2.0504,1.31687
17,2.07424,1.49027
17,2.09808,1.34409
17,2.12193,1.22841
17,2.14577,1.25097
17,2.16961,1.27941
17,2.19345,1.3254
17,2.21729,1.21966
17,2.24113,1.23519
17,2.26498,1.14374
17,2.28882,1.39634
17,2.31266,1.11148
17,2.3365,1.11017
17,2.36034,1.08302
17,2.38419,1.17692
17,2.40803,1.04212
17,2.43187,1.00797
17,2.45571,1.32202
17,2.47955,1.4133
17,2.5034,1.24915
17,2.52724,1.16571
17,2.55108,1.33996
17,2.57492,1.44324
17,2.59876,1.33067
17,2.6226,1.29368
17,2.64645,1.39444
17,2.67029,1.48336
17,2.69413,1.53862
17,2.71797,1.31056
17,2.74181,1.29351
17,2.76566,1.19258
17,2.7895,1.42675
17,2.81334,1.17321
17,2.83718,1.2062
17,2.86102,1.27485
17,2.88486,1.48013
17,2.90871,1.22938
17,2.93255,1.20093
17,2.95639,1.45703
17,2.98023,1.5407
17,3.00407,1.38767
17,3.02792,1.32228
17,3.05176,1.81261
17,3.0756,2.08203
17,3.09944,1.78963
17,3.12328,1.61694
17,3.14713,1.68126
17,3.17097,1.82227
17,3.19481,1.83859
17,3.21865,1.7097
17,3.24249,1.74412
17,3.26633,1.58428
17,3.29018,2.07396
17,3.31402,1.51462
17,3.33786,1.54048
17,3.3617,1.45037
17,3.38554,1.70906
17,3.40939,1.3572
17,3.43323,1.3203
17,3.45707,1.85724
17,3.48091,2.00086
17,3.50475,1.69816
17,3.52859,1.53328
17,3.55244,1.80488
17,3.57628,1.94339
17,3.60012,1.74013
17,3.62396,1.70875
17,3.6478,1.79954
17,3.67165,1.88764
17,3.69549,1.91234
17,3.71933,1.61698
17,3.74317,1.59375
17,3.76701,1.46087
17,3.79086,1.79364
17,3.8147,1.35533
17,3.83854,1.34067
17,3.86238,1.29236
17,3.88622,1.54269
17,3.91006,1.19414
17,3.93391,1.13327
17,3.95775,1.20713
17,3.98159,1.26362
17,4.00543,1.13648
17,4.02927,1.06094
17,4.05312,1.20212
17,4.07696,1.28539
17,4.1008,1.15743
17,4.12464,1.08227
17,4.14848,1.08882
17,4.17233,1.11925
17,4.19617,1.11222
17,4.22001,1.0575
17,4.24385,1.04569
17,4.26769,0.977776
17,4.29153,1.1112
17,4.31538,0.932508
17,4.33922,0.923455
17,4.36306,0.878056
17,4.3869,0.94894
17,4.41074,0.857869
17,4.43459,0.831003
17,4.45843,0.889923
17,4.48227,0.893889
17,4.50611,0.848965
17,4.52995,0.832709
17,4.55379,0.854114
17,4.57764,0.856586
17,4.60148,0.849243
17,4.62532,0.840211
17,4.64916,0.847543
17,4.673,0.856471
17,4.69685,0.839501
17,4.72069,0.818408
17,4.74453,0.824372
17,4.76837,0.800674
17,4.79221,0.836865
17,4.81606,0.791522
17,4.8399,0.789435
17,4.86374,0.780061
17,4.88758,0.816734
17,4.91142,0.77424
17,4.93526,0.765024
17,4.95911,0.771522
17,4.98295,0.78403
17,5.00679,0.763341
17,5.03063,0.753966
17,5.05447,0.778608
17,5.07832,0.772626
17,5.10216,0.766789
17,5.126,0.757717
17,5.14984,0.765474
17,5.17368,0.76131
17,5.19753,0.769527
17,5.22137,0.753197
17,5.24521,0.748025
17,5.26905,0.756011
17,5.29289,0.75911
17,5.31673,0.756558
17,5.34058,0.749961
17,5.36442,0.732447
17,5.38826,0.758625
17,5.4121,0.739719
17,5.43594,0.738599
17,5.45979,0.751719
17,5.48363,0.746618
17,5.50747,0.750795
17,5.53131,0.736518
17,5.55515,0.745941
17,5.57899,0.737844
17,5.60284,0.738058
17,5.62668,0.736713
17,5.65052,0.741965
17,5.67436,0.734102
17,5.6982,0.749834
17,5.72205,0.725946
17,5.74589,0.736033
17,5.76973,0.741797
17,5.79357,0.737479
17,5.81741,0.737444
17,5.84126,0.735672
17,5.8651,0.729508
17,5.88894,0.730154
17,5.91278,0.735981
17,5.93662,0.721104
17,5.96046,0.731266
17,5.98431,0.724992
17,6.00815,0.724211
17,6.03199,0.716603
17,6.05583,0.729775
17,6.07967,0.719581
17,6.10352,0.735841
17,6.12736,0.72207
17,6.1512,0.723111
17,6.17504,0.725958
17,6.19888,0.722749
17,6.22272,0.718938
17,6.24657,0.722801
17,6.27041,0.734745
17,6.29425,0.732115
17,6.31809,0.716816
17,6.34193,0.71995
17,6.36578,0.726297
17,6.38962,0.72583
17,6.41346,0.716427
17,6.4373,0.728156
17,6.46114,0.724942
17,6.48499,0.719904
17,6.50883,0.71978
17,6.53267,0.711252
17,6.55651,0.720243
17,6.58035,0.719438
17,6.60419,0.713832
17,6.62804,0.717167
17,6.65188,0.717731
17,6.67572,0.709517
17,6.69956,0.71954
17,6.7234,0.720431
17,6.74725,0.71369
17,6.77109,0.729997
17,6.79493,0.709315
17,6.81877,0.722448
17,6.84261,0.71178
17,6.86646,0.705971
17,6.8903,0.726778
17,6.91414,0.732628
17,6.93798,0.728395
17,6.96182,0.705705
17,6.98566,0.723235
17,7.00951,0.712718
17,7.03335,0.720906
17,7.05719,0.716078
17,7.08103,0.72726
17,7.10487,0.721304
17,7.12872,0.711997
17,7.15256,0.718956
17,7.1764,0.725034
17,7.20024,0.715932
17,7.22408,0.710125
17,7.24792,0.715103
17,7.27177,0.718415
17,7.29561,0.721881
17,7.31945,0.721472
17,7.34329,0.714593
17,7.36713,0.714749
17,7.39098,0.713185
17,7.41482,0.71145
17,7.43866,0.713565
17,7.4625,0.714926
17,7.48634,0.713172
17,7.51019,0.723337
17,7.53403,0.714377
17,7.55787,0.72289
17,7.58171,0.707056
17,7.60555,0.707068
17,7.62939,0.711063
17,7.65324,0.707531
17,7.67708,0.718875
17,7.70092,0.70887
17,7.72476,0.705949
17,7.7486,0.712853
17,7.77245,0.708102
17,7.79629,0.717442
17,7.82013,0.705684
17,7.84397,0.716148
17,7.86781,0.719638
17,7.89165,0.703647
17,7.9155,0.710529
17,7.93934,0.71042
17,7.96318,0.707436
17,7.98702,0.712728
17,8.01086,0.720904
17,8.03471,0.710481
17,8.05855,0.705717
17,8.08239,0.713082
17,8.10623,0.704248
17,8.13007,0.712361
17,8.15392,0.711485
17,8.17776,0.708571
17,8.2016,0.703775
17,8.22544,0.705352
17,8.24928,0.701805
17,8.27312,0.71137
17,8.29697,0.70694
17,8.32081,0.708782
17,8.34465,0.708729
17,8.36849,0.708471
17,8.39233,0.714389
17,8.41618,0.702867
17,8.44002,0.710191
17,8.46386,0.706438
17,8.4877,0.705765
17,8.51154,0.701821
17,8.53539,0.711715
17,8.55923,0.701495
17,8.58307,0.701531
17,8.60691,0.710528
17,8.63075,0.705652
17,8.65459,0.702222
17,8.67844,0.707457
17,8.70228,0.697874
17,8.72612,0.71503
17,8.74996,0.710521
17,8.7738,0.707105
17,8.79765,0.70433
17,8.82149,0.701029
17,8.84533,0.705502
17,8.86917,0.704688
17,8.89301,0.711691
17,8.91685,0.709262
17,8.9407,0.706294
17,8.96454,0.70637
17,8.98838,0.707158
17,9.01222,0.715943
17,9.03606,0.700104
17,9.05991,0.700771
17,9.08375,0.712914
17,9.10759,0.707663
17,9.13143,0.704784
17,9.15527,0.70097
17,9.17912,0.701314
17,9.20296,0.713105
17,9.2268,0.703515
17,9.25064,0.705736
17,9.27448,0.706492
17,9.29832,0.697964
17,9.32217,0.70533
17,9.34601,0.697477
17,9.36985,0.706937
17,9.39369,0.712444
17,9.41753,0.706974
17,9.44138,0.705485
17,9.46522,0.709857
17,9.48906,0.71495
17,9.5129,0.707
17,9.53674,0.708857
17,9.56059,0.712264
17,9.58443,0.725492
17,9.60827,0.724562
17,9.63211,0.705052
17,9.65595,0.706269
